geoid,denom,Burdened,Severely Burdened,Not Burdened,total_renting,total_households,Renting,county_type
51125950100,417,0.1223021582733813,0.2589928057553957,0.6187050359712231,583,2226,0.2619047619047619,Census Tracts
51125950200,270,0.2962962962962963,0.18518518518518517,0.5185185185185185,389,2383,0.16323961393201847,Census Tracts
51125950300,346,0.17341040462427745,0.16473988439306358,0.661849710982659,543,1810,0.3,Census Tracts
