geoid,denom,Burdened,Severely Burdened,Not Burdened,total_renting,total_households,Renting,county_type
51109950100,313,0.3546325878594249,0.08306709265175719,0.5623003194888179,425,2736,0.15533625730994152,Census Tracts
51109950201,885,0.376271186440678,0.24180790960451978,0.38192090395480227,934,2213,0.42205151378219613,Census Tracts
51109950202,281,0.18505338078291814,0.17793594306049823,0.6370106761565836,324,1677,0.19320214669051877,Census Tracts
51109950300,512,0.109375,0.150390625,0.740234375,630,3682,0.17110266159695817,Census Tracts
51109950400,142,0.34507042253521125,0.056338028169014086,0.5985915492957746,160,1175,0.13617021276595745,Census Tracts
51109950500,247,0.26720647773279355,0.41700404858299595,0.3157894736842105,295,2388,0.12353433835845896,Census Tracts
